2022-11-10 15:26:25,591 INFO    SenderThread:10303 [sender.py:send_exit():444] handling runtime: 1
2022-11-10 15:26:25,591 INFO    SenderThread:10303 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-10 15:26:25,591 INFO    SenderThread:10303 [sender.py:send_exit():450] send defer
2022-11-10 15:26:25,592 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:25,592 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 0
2022-11-10 15:26:25,592 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:25,592 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 0
2022-11-10 15:26:25,592 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 1
2022-11-10 15:26:25,592 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:25,593 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 1
2022-11-10 15:26:25,593 INFO    HandlerThread:10303 [system_monitor.py:finish():160] Stopping system monitor
2022-11-10 15:26:25,593 DEBUG   SystemMonitor:10303 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-11-10 15:26:25,594 DEBUG   SystemMonitor:10303 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2022-11-10 15:26:25,594 DEBUG   SystemMonitor:10303 [system_monitor.py:_start():141] Publishing last batch of metrics
2022-11-10 15:26:25,595 INFO    HandlerThread:10303 [interfaces.py:finish():173] Joined cpu
2022-11-10 15:26:25,596 INFO    HandlerThread:10303 [interfaces.py:finish():173] Joined disk
2022-11-10 15:26:26,466 INFO    HandlerThread:10303 [interfaces.py:finish():173] Joined gpu
2022-11-10 15:26:26,466 INFO    HandlerThread:10303 [interfaces.py:finish():173] Joined memory
2022-11-10 15:26:26,466 INFO    HandlerThread:10303 [interfaces.py:finish():173] Joined network
2022-11-10 15:26:26,466 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,467 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 1
2022-11-10 15:26:26,467 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 2
2022-11-10 15:26:26,467 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:26,467 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 2
2022-11-10 15:26:26,468 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,468 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 2
2022-11-10 15:26:26,468 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 3
2022-11-10 15:26:26,468 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:26,468 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 3
2022-11-10 15:26:26,469 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,469 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 3
2022-11-10 15:26:26,469 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 4
2022-11-10 15:26:26,469 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:26,469 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 4
2022-11-10 15:26:26,469 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,470 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 4
2022-11-10 15:26:26,470 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 5
2022-11-10 15:26:26,470 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:26,470 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 5
2022-11-10 15:26:26,470 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,470 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 5
2022-11-10 15:26:26,471 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 6
2022-11-10 15:26:26,471 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:26,471 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 6
2022-11-10 15:26:26,471 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,471 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 6
2022-11-10 15:26:26,471 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 7
2022-11-10 15:26:26,472 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:26,472 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 7
2022-11-10 15:26:26,472 DEBUG   SenderThread:10303 [sender.py:send_request():317] send_request: defer
2022-11-10 15:26:26,472 INFO    SenderThread:10303 [sender.py:send_request_defer():459] handle sender defer: 7
2022-11-10 15:26:26,473 INFO    SenderThread:10303 [sender.py:transition_state():463] send defer: 8
2022-11-10 15:26:26,473 DEBUG   HandlerThread:10303 [handler.py:handle_request():139] handle_request: defer
2022-11-10 15:26:26,473 INFO    HandlerThread:10303 [handler.py:handle_request_defer():162] handle defer: 8
